date,group,type_id,type_label,slot_id,product_key,title,quantity,unit,price,unit_price,linked_unit_price,offer_count,api_unit_price,unit_price_gap_pct,quantity_source,matched_category,category_level,raw_offer_count,source_count,source_ids,markets,source_mode,source_updated_at,generation,match_score
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:216L,id:216L,Eker Çilekli Yoğurt 65 Gr,0.065,kg,35.0,538.461538,534.615385,1,538.46155,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:20X1,id:20X1,Eker Çırpılmış Yoğurt 500 Gr,0.5,kg,74.975,149.95,149.95,2,149.95,0.0,api-refined,Yoğurt,main_category,3,2,"[""depot:a101-4217"",""depot:migros-3296""]","[""a101"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1LUK,id:1LUK,İçim Organik Yoğurt 750 Gr,0.75,kg,103.5,138.0,138.0,2,138.0,0.0,api-refined,Yoğurt,main_category,3,2,"[""depot:migros-564"",""depot:sok-4707""]","[""migros"",""sok""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:20XX,id:20XX,Activia Probiyotik Laktozsuz Sade Yoğurt 400 Gr,0.4,kg,114.5,286.25,286.25,1,286.25,0.0,api-refined,Yoğurt,main_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:0TJ3,id:0TJ3,Danone Kıtırlı Meyveli Yoğurt 90 Gr,0.09,kg,29.5,327.777778,327.777778,1,327.77777,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1XHC,id:1XHC,Mövenpick Kayısı & Mangolu Yoğurt 100 Gr,0.1,kg,44.9,449.0,449.0,1,449.0,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1OTF,id:1OTF,Disney Vanilya Aromalı Yoğurt 2x90 Gr,0.18,kg,49.9,277.222222,277.222222,1,277.22223,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1PJR,id:1PJR,Danone Süprix Çilek Aromalı Yoğurt 90 Gr,0.09,kg,57.5,638.888889,638.888889,1,638.8889,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:16PM,id:16PM,Mis Tam Yağlı Homojenize Yoğurt 750 Gr,0.75,kg,57.9,77.2,77.2,1,77.200005,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:2CL9,id:2CL9,Sek Meyveli Yoğurt Kayısı & Kinoa 140 Gr,0.14,kg,59.5,425.0,425.0,1,425.0,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1QER,id:1QER,İçim Yoğurt 750 Gr,0.75,kg,82.0,109.333333,109.333333,1,109.333336,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:migros-6679""]","[""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:0R20,id:0R20,Migros Tam Yağlı Homojenize Yoğurt 1.5 Kg,1.5,kg,102.5,68.333333,68.333333,1,68.333336,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:migros-4479""]","[""migros""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1OJ4,id:1OJ4,Activia Probiyotik Yoğurt Orman Meyveli 4x100 Gr,0.4,kg,114.5,286.25,286.25,1,286.25,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:13MO,id:13MO,Dost %0.6 Az Yağlı Yoğurt 3 Kg,3.0,kg,129.0,43.0,43.0,1,43.0,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:06ZP,id:06ZP,Kebir Yoğurt Bidon 1.5 Kg,1.5,kg,155.0,103.333333,103.333333,1,103.33333,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:a101-9324""]","[""a101""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1HZJ,id:1HZJ,TK Çömlek Yoğurt 1 Kg,1.0,kg,155.0,155.0,155.0,1,155.0,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:tarim_kredi-5022""]","[""tarim_kredi""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:0CXV,id:0CXV,Yörüksüt Çömlek Yoğurt 700 Gr,0.7,kg,171.95,245.642857,245.642857,1,245.64285,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:1HOB,id:1HOB,Sütaş Kaymaklı Yoğurt 1.75 Kg,1.75,kg,186.95,106.828571,106.828571,1,106.82857,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,yogurt,Yoğurt,id:02SD,id:02SD,Göynük Tam Yağlı Yoğurt 3 Kg,3.0,kg,192.0,64.0,64.0,1,64.0,0.0,api-refined,Yoğurt,main_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:1W0J,id:1W0J,Sütaş Süzme Yoğurt 750 Gr,0.75,kg,147.95,197.266667,200.456664,3,197.26666,0.0,api-refined,Süzme Yoğurt,sub_category,3,3,"[""depot:carrefour-1012"",""depot:migros-1991"",""depot:tarim_kredi-5022""]","[""carrefour"",""migros"",""tarim_kredi""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:20YU,id:20YU,Sek Süzme Yoğurt 400 Gr,0.4,kg,99.95,249.875,249.875,2,249.875,0.0,api-refined,Süzme Yoğurt,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:1RL3,id:1RL3,Eker Süzme Yoğurt 500 Gr,0.5,kg,137.225,274.45,274.45,2,274.45,0.0,api-refined,Süzme Yoğurt,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:216M,id:216M,Eker Süzme Yoğurt 900 Gr,0.9,kg,219.475,243.861111,243.861111,2,243.861115,0.0,api-refined,Süzme Yoğurt,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-564""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:2AWC,id:2AWC,Eker Süzme Yoğurt Kase 500 Gr,0.5,kg,109.0,218.0,218.0,1,218.0,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:1WO5,id:1WO5,İçim Süzme Yoğurt 500 Gr,0.5,kg,114.95,229.9,229.9,1,229.9,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:0HP7,id:0HP7,Tarım Kredi Süzme Yoğurt 900 Gr,0.9,kg,135.0,150.0,150.0,1,150.0,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:1214,id:1214,Birşah Süzme Yoğurt 900 Gr,0.9,kg,142.0,157.777778,157.777778,1,157.77777,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:0051,id:0051,Dost Kova Süzme Yoğurt 900 Gr,0.9,kg,142.0,157.777778,157.777778,1,157.77777,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,strained_yogurt,Süzme yoğurt,id:023F,id:023F,Carrefour Süzme Yoğurt 900 Gr,0.9,kg,142.9,158.777778,158.777778,1,158.77777,0.0,api-refined,Süzme Yoğurt,sub_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1Q7H,id:1Q7H,Sütaş Ayran 300 Ml,0.3,l,22.0,73.333333,73.333333,3,73.33333,0.0,api-refined,Ayran,sub_category,3,3,"[""depot:a101-6815"",""depot:carrefour-1012"",""depot:migros-1991""]","[""a101"",""carrefour"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:2026,id:2026,Sütaş Ayran 200 Ml,0.2,l,16.1,80.5,80.5,2,80.500005,0.0,api-refined,Ayran,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1UJR,id:1UJR,Eker Tombul Ayran 195 Ml,0.195,l,19.725,101.153846,101.153846,2,101.153848,0.0,api-refined,Ayran,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:17ZE,id:17ZE,Torku Ayran 1 Lt,1.0,l,54.25,54.25,54.25,2,54.25,0.0,api-refined,Ayran,sub_category,2,2,"[""depot:a101-6815"",""depot:bim-5712""]","[""a101"",""bim""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1P2K,id:1P2K,Eker Tombul Ayran 6x195 Ml,1.17,l,116.95,99.957265,99.957265,2,99.95727,0.0,api-refined,Ayran,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:0UN1,id:0UN1,Birşah Ayran 200 Ml,0.2,l,10.0,50.0,50.0,1,50.0,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:06FT,id:06FT,Dost Bardak Ayran 200 Ml,0.2,l,10.0,50.0,50.0,1,50.0,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:06WA,id:06WA,Göynük Tam Yağlı Ayran 200 Ml,0.2,l,10.0,50.0,50.0,1,50.0,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:07LY,id:07LY,Tarım Kredi Ayran 285 Ml,0.285,l,13.5,47.368421,47.368421,1,47.368423,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:0DHE,id:0DHE,Yörüksüt Ayran 275 Ml,0.275,l,17.0,61.818182,61.818182,1,61.818184,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:039F,id:039F,İçim Ayran 285 Ml,0.285,l,23.95,84.035088,84.035088,1,84.03509,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1K5Q,id:1K5Q,Eker Bardak Ayran 300 Ml,0.3,l,27.95,93.166667,93.166667,1,93.16667,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:0YZE,id:0YZE,Birşah Ayran 1.5 Lt,1.5,l,54.5,36.333333,36.333333,1,36.333332,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:0E2Y,id:0E2Y,İçim Ayran 1 Lt,1.0,l,57.95,57.95,57.95,1,57.95,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1GJZ,id:1GJZ,Binvezir Şişe Ayran 1.5 Lt,1.5,l,62.0,41.333333,41.333333,1,41.333332,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:02GF,id:02GF,Dost Şişe Ayran 1.5 Lt,1.5,l,62.0,41.333333,41.333333,1,41.333332,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1KGX,id:1KGX,Sütaş Ayran 1 Lt,1.0,l,69.75,69.75,69.75,1,69.75,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1RJL,id:1RJL,Yörsan Susurluk Ayran 1 Lt,1.0,l,79.95,79.95,79.95,1,79.95,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:migros-564""]","[""migros""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:1X2R,id:1X2R,Yörükoğlu Ayran 2 Lt,2.0,l,85.0,42.5,42.5,1,42.5,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:2AAC,id:2AAC,Sütaş Tam Yağlı Ayran 2 Lt,2.0,l,99.5,49.75,49.75,1,49.75,0.0,api-refined,Ayran,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,ayran,Ayran,id:0YAY,id:0YAY,İçim Ayran 2 Lt,2.0,l,114.5,57.25,57.25,1,57.25,0.0,api-refined,Ayran,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:20EJ,id:20EJ,Altınkılıç Kefir 1 Lt,1.0,l,115.0,115.0,112.164149,6,115.0,0.0,api-refined,Ayran ve Kefir,main_category,6,6,"[""depot:a101-6815"",""depot:bim-5712"",""depot:carrefour-1012"",""depot:hakmar-5521"",""depot:migros-1991"",""depot:sok-1017""]","[""a101"",""bim"",""carrefour"",""hakmar"",""migros"",""sok""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1YTE,id:1YTE,İçim Orman Meyveli Kefir 1 Lt,1.0,l,112.45,112.45,109.9,4,112.45,0.0,api-refined,Ayran ve Kefir,main_category,4,4,"[""depot:carrefour-1012"",""depot:hakmar-5521"",""depot:migros-1991"",""depot:tarim_kredi-5022""]","[""carrefour"",""hakmar"",""migros"",""tarim_kredi""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1WGR,id:1WGR,Altınkılıç Laktozsuz Kefir 1 Lt,1.0,l,125.0,125.0,125.0,5,125.0,0.0,api-refined,Ayran ve Kefir,main_category,5,5,"[""depot:a101-4102"",""depot:bim-5712"",""depot:carrefour-1012"",""depot:migros-1991"",""depot:sok-4707""]","[""a101"",""bim"",""carrefour"",""migros"",""sok""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1Y2I,id:1Y2I,Altınkılıç Sade Kefir 250 Ml,0.25,l,53.225,212.9,199.8,2,212.9,0.0,api-refined,Ayran ve Kefir,main_category,3,2,"[""depot:a101-6815"",""depot:carrefour-1012""]","[""a101"",""carrefour""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1I9Y,id:1I9Y,İçim Sade Kefir 1 Lt,1.0,l,98.95,98.95,97.325327,3,98.95,0.0,api-refined,Ayran ve Kefir,main_category,3,3,"[""depot:carrefour-1012"",""depot:migros-564"",""depot:tarim_kredi-5022""]","[""carrefour"",""migros"",""tarim_kredi""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1ZLM,id:1ZLM,İçim Rahat Kefir 1 Lt,1.0,l,97.725,97.725,94.5,2,97.725,0.0,api-refined,Ayran ve Kefir,main_category,3,2,"[""depot:bim-5712"",""depot:carrefour-1012""]","[""bim"",""carrefour""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1WGM,id:1WGM,Eker Kefir 1 Lt,1.0,l,103.475,103.475,106.95,2,103.475,0.0,api-refined,Ayran ve Kefir,main_category,3,2,"[""depot:migros-1991"",""depot:sok-4711""]","[""migros"",""sok""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1O91,id:1O91,Eker Orman Meyveli Kefir 200 Ml,0.2,l,35.725,178.625,178.625,2,178.62501,0.0,api-refined,Ayran ve Kefir,main_category,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1PGV,id:1PGV,Eker Ananaslı Kefir 200 Ml,0.2,l,29.95,149.75,178.625,1,149.75002,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:20A9,id:20A9,Altınkılıç Laktozsuz Kefir 250 Ml,0.25,l,55.975,223.9,223.9,2,223.9,0.0,api-refined,Ayran ve Kefir,main_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1PY9,id:1PY9,Eker Orman Meyveli Kefir 1 Lt,1.0,l,131.75,131.75,118.375,1,131.75,0.0,api-refined,Ayran ve Kefir,main_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1ZST,id:1ZST,İçim Çilekli Kefir 1 Lt,1.0,l,113.475,113.475,113.475,2,113.475,0.0,api-refined,Ayran ve Kefir,main_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:26DB,id:26DB,Altınkılıç Yaban Mersinli Kefir 250 Ml,0.25,l,42.5,170.0,170.0,1,170.0,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1TH1,id:1TH1,İçim Kefir Çilek 250 Ml,0.25,l,44.5,178.0,178.0,1,178.0,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:migros-564""]","[""migros""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:0MMS,id:0MMS,İçim Orman Meyveli Kefir 260 Ml,0.26,l,44.95,172.884615,172.884615,1,172.88461,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:1ZOM,id:1ZOM,Altınkılıç Kefirix Yaban Mersini Kefir 250 Ml,0.25,l,56.95,227.8,227.8,1,227.8,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:0YTU,id:0YTU,Mis Kefir Orman Meyveli 1 Lt,1.0,l,79.5,79.5,79.5,1,79.5,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:182H,id:182H,Pınar Kefir 1 Lt,1.0,l,79.5,79.5,79.5,1,79.5,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,kefir,Kefir,id:15Z1,id:15Z1,İçim Mangolu Portakallı Kefir 1 Lt,1.0,l,94.0,94.0,94.0,1,94.0,0.0,api-refined,Ayran ve Kefir,main_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:1UAA,id:1UAA,Ekici Beyaz Peynir 500 Gr,0.5,kg,205.0,410.0,460.573543,3,410.0,0.0,api-refined,Beyaz Peynir,sub_category,3,3,"[""depot:carrefour-1012"",""depot:hakmar-5521"",""depot:migros-4479""]","[""carrefour"",""hakmar"",""migros""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:1KKA,id:1KKA,Tahsildaroğlu Gurme Ezine Beyaz Peynir 450 Gr,0.45,kg,586.2,1302.666667,1307.105646,2,1302.6667,0.0,api-refined,Beyaz Peynir,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:087J,id:087J,Torku Beyaz Peynir 500 Gr,0.5,kg,185.0,370.0,370.0,1,370.0,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:05,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:1IS2,id:1IS2,İçim Tam Yağlı Beyaz Peynir 500 Gr,0.5,kg,197.95,395.9,395.9,1,395.9,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,04.09.2026 08:02,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:105R,id:105R,Mis Keçi Sütlü Beyaz Peynir 350 Gr,0.35,kg,199.0,568.571429,568.571429,1,568.5715,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 07:59,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:141G,id:141G,Aknaz Az Yağlı Beyaz Peynir 1 Kg,1.0,kg,179.0,179.0,179.0,1,179.0,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:0CAL,id:0CAL,Mis Tam Yağlı Beyaz Peynir 750 Gr,0.75,kg,205.0,273.333333,273.333333,1,273.33334,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,04.09.2026 08:06,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:01OX,id:01OX,Aknaz Beyaz Peynir Kutu 750 Gr,0.75,kg,205.0,273.333333,273.333333,1,273.33334,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:10LO,id:10LO,Kaanlar Az Yağlı Beyaz Peynir 1 Kg,1.0,kg,249.0,249.0,249.0,1,249.0,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:00,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:0WAL,id:0WAL,Migros Beyaz Peynir 1 Kg,1.0,kg,265.9,265.9,265.9,1,265.9,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:migros-4479""]","[""migros""]",pinned-relative,04.09.2026 08:01,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:01RZ,id:01RZ,Aknaz Naturel Beyaz Peynir 600 Gr,0.6,kg,269.0,448.333333,448.333333,1,448.3333,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,04.09.2026 08:04,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:21NV,id:21NV,Ekici Beyaz Peynir 800 Gr,0.8,kg,289.0,361.25,361.25,1,361.25,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,04.09.2026 08:03,0,1.1
2026-09-04,dairy_eggs,white_cheese,Beyaz peynir,id:12JJ,id:12JJ,Carrefour Olgunlaştırılmış Beyaz Peynir 600 Gr,0.6,kg,299.9,499.833333,499.833333,1,499.8333,0.0,api-refined,Beyaz Peynir,sub_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,04.09.2026 08:00,0,1.1
